time	species	protein	transcript	ribo_density
0	__protein10_rbs	0.0	0.0	0.0
0	__protein1_rbs	0.0	0.0	0.0
0	__protein2_rbs	0.0	0.0	0.0
0	__protein3_rbs	0.0	0.0	0.0
0	__protein4_rbs	0.0	0.0	0.0
0	__protein5_rbs	0.0	0.0	0.0
0	__protein6_rbs	0.0	0.0	0.0
0	__protein7_rbs	0.0	0.0	0.0
0	__protein8_rbs	0.0	0.0	0.0
0	__protein9_rbs	0.0	0.0	0.0
0	__ribosome	100.0	0.0	0.0
0	__rnase_site_ext	0.0	0.0	0.0
0	p0	1.0	0.0	0.0
0	rnapol	4.0	0.0	0.0
1	__protein10_rbs	0.0	0.0	0.0
1	__protein1_rbs	0.0	0.0	0.0
1	__protein2_rbs	0.0	0.0	0.0
1	__protein3_rbs	0.0	0.0	0.0
1	__protein4_rbs	0.0	0.0	0.0
1	__protein5_rbs	0.0	0.0	0.0
1	__protein6_rbs	0.0	0.0	0.0
1	__protein7_rbs	0.0	0.0	0.0
1	__protein8_rbs	0.0	0.0	0.0
1	__protein9_rbs	0.0	0.0	0.0
1	__ribosome	60.0	0.0	0.0
1	__rnase_site_ext	0.4	0.0	0.0
1	p0	0.1	0.0	0.0
1	rnapol	1.8	0.0	0.0
2	__protein10_rbs	0.0	0.0	0.0
2	__protein1_rbs	0.2	0.0	0.0
2	__protein2_rbs	0.0	0.0	0.0
2	__protein3_rbs	0.0	0.0	0.0
2	__protein4_rbs	0.0	0.0	0.0
2	__protein5_rbs	0.0	0.0	0.0
2	__protein6_rbs	0.0	0.0	0.0
2	__protein7_rbs	0.0	0.0	0.0
2	__protein8_rbs	0.0	0.0	0.0
2	__protein9_rbs	0.0	0.0	0.0
2	__ribosome	120.0	0.0	0.0
2	__rnase_site_ext	0.8	0.0	0.0
2	p0	0.5	0.0	0.0
2	protein1	0.0	0.2	0.0
2	rnapol	3.6	0.0	0.0
3	__protein10_rbs	0.0	0.0	0.0
3	__protein1_rbs	0.1	0.0	0.0
3	__protein2_rbs	0.0	0.0	0.0
3	__protein3_rbs	0.0	0.0	0.0
3	__protein4_rbs	0.0	0.0	0.0
3	__protein5_rbs	0.0	0.0	0.0
3	__protein6_rbs	0.0	0.0	0.0
3	__protein7_rbs	0.0	0.0	0.0
3	__protein8_rbs	0.0	0.0	0.0
3	__protein9_rbs	0.0	0.0	0.0
3	__ribosome	119.5	0.0	0.0
3	__rnase_site_ext	1.2	0.0	0.0
3	p0	0.5	0.0	0.0
3	protein1	0.0	0.6	0.5
3	rnapol	3.3	0.0	0.0
4	__protein10_rbs	0.0	0.0	0.0
4	__protein1_rbs	0.3	0.0	0.0
4	__protein2_rbs	0.0	0.0	0.0
4	__protein3_rbs	0.0	0.0	0.0
4	__protein4_rbs	0.0	0.0	0.0
4	__protein5_rbs	0.0	0.0	0.0
4	__protein6_rbs	0.0	0.0	0.0
4	__protein7_rbs	0.0	0.0	0.0
4	__protein8_rbs	0.0	0.0	0.0
4	__protein9_rbs	0.0	0.0	0.0
4	__ribosome	98.9	0.0	0.0
4	__rnase_site_ext	1.9	0.0	0.0
4	p0	0.5	0.0	0.0
4	protein1	0.0	0.9	1.05
4	rnapol	2.1	0.0	0.0
5	__protein10_rbs	0.0	0.0	0.0
5	__protein1_rbs	0.6	0.0	0.0
5	__protein2_rbs	0.0	0.0	0.0
5	__protein3_rbs	0.0	0.0	0.0
5	__protein4_rbs	0.0	0.0	0.0
5	__protein5_rbs	0.0	0.0	0.0
5	__protein6_rbs	0.0	0.0	0.0
5	__protein7_rbs	0.0	0.0	0.0
5	__protein8_rbs	0.0	0.0	0.0
5	__protein9_rbs	0.0	0.0	0.0
5	__ribosome	98.0	0.0	0.0
5	__rnase_site_ext	2.1	0.0	0.0
5	p0	0.7	0.0	0.0
5	protein1	0.0	1.5	1.4
5	rnapol	1.7	0.0	0.0
6	__protein10_rbs	0.0	0.0	0.0
6	__protein1_rbs	0.4	0.0	0.0
6	__protein2_rbs	0.0	0.0	0.0
6	__protein3_rbs	0.0	0.0	0.0
6	__protein4_rbs	0.0	0.0	0.0
6	__protein5_rbs	0.0	0.0	0.0
6	__protein6_rbs	0.0	0.0	0.0
6	__protein7_rbs	0.0	0.0	0.0
6	__protein8_rbs	0.0	0.0	0.0
6	__protein9_rbs	0.0	0.0	0.0
6	__ribosome	96.8	0.0	0.0
6	__rnase_site_ext	2.4	0.0	0.0
6	p0	0.9	0.0	0.0
6	protein1	0.4	2.0	1.6
6	rnapol	1.6	0.0	0.0
7	__protein10_rbs	0.0	0.0	0.0
7	__protein1_rbs	0.6	0.0	0.0
7	__protein2_rbs	0.1	0.0	0.0
7	__protein3_rbs	0.0	0.0	0.0
7	__protein4_rbs	0.0	0.0	0.0
7	__protein5_rbs	0.0	0.0	0.0
7	__protein6_rbs	0.0	0.0	0.0
7	__protein7_rbs	0.0	0.0	0.0
7	__protein8_rbs	0.0	0.0	0.0
7	__protein9_rbs	0.0	0.0	0.0
7	__ribosome	95.9	0.0	0.0
7	__rnase_site_ext	2.4	0.0	0.0
7	p0	0.9	0.0	0.0
7	protein1	1.0	2.4	1.7416667000000001
7	protein2	0.0	0.1	0.0
7	rnapol	1.5	0.0	0.0
8	__protein10_rbs	0.0	0.0	0.0
8	__protein1_rbs	0.8	0.0	0.0
8	__protein2_rbs	0.1	0.0	0.0
8	__protein3_rbs	0.0	0.0	0.0
8	__protein4_rbs	0.0	0.0	0.0
8	__protein5_rbs	0.0	0.0	0.0
8	__protein6_rbs	0.0	0.0	0.0
8	__protein7_rbs	0.0	0.0	0.0
8	__protein8_rbs	0.0	0.0	0.0
8	__protein9_rbs	0.0	0.0	0.0
8	__ribosome	94.7	0.0	0.0
8	__rnase_site_ext	2.8	0.0	0.0
8	p0	0.7	0.0	0.0
8	protein1	1.7	2.4	2.0416667
8	protein2	0.0	0.5	0.4
8	rnapol	1.2	0.0	0.0
9	__protein10_rbs	0.0	0.0	0.0
9	__protein1_rbs	1.2	0.0	0.0
9	__protein2_rbs	0.4	0.0	0.0
9	__protein3_rbs	0.0	0.0	0.0
9	__protein4_rbs	0.0	0.0	0.0
9	__protein5_rbs	0.0	0.0	0.0
9	__protein6_rbs	0.0	0.0	0.0
9	__protein7_rbs	0.0	0.0	0.0
9	__protein8_rbs	0.0	0.0	0.0
9	__protein9_rbs	0.0	0.0	0.0
9	__ribosome	93.8	0.0	0.0
9	__rnase_site_ext	3.0	0.0	0.0
9	p0	0.7	0.0	0.0
9	protein1	3.0	2.8	1.875
9	protein2	0.0	1.0	0.95
9	rnapol	0.9	0.0	0.0
10	__protein10_rbs	0.0	0.0	0.0
10	__protein1_rbs	0.8	0.0	0.0
10	__protein2_rbs	0.8	0.0	0.0
10	__protein3_rbs	0.0	0.0	0.0
10	__protein4_rbs	0.0	0.0	0.0
10	__protein5_rbs	0.0	0.0	0.0
10	__protein6_rbs	0.0	0.0	0.0
10	__protein7_rbs	0.0	0.0	0.0
10	__protein8_rbs	0.0	0.0	0.0
10	__protein9_rbs	0.0	0.0	0.0
10	__ribosome	92.3	0.0	0.0
10	__rnase_site_ext	3.3	0.0	0.0
10	p0	0.9	0.0	0.0
10	protein1	4.6	2.9	2.0250001
10	protein2	0.0	1.6	1.15
10	rnapol	0.7	0.0	0.0
11	__protein10_rbs	0.0	0.0	0.0
11	__protein1_rbs	0.7	0.0	0.0
11	__protein2_rbs	0.9	0.0	0.0
11	__protein3_rbs	0.0	0.0	0.0
11	__protein4_rbs	0.0	0.0	0.0
11	__protein5_rbs	0.0	0.0	0.0
11	__protein6_rbs	0.0	0.0	0.0
11	__protein7_rbs	0.0	0.0	0.0
11	__protein8_rbs	0.0	0.0	0.0
11	__protein9_rbs	0.0	0.0	0.0
11	__ribosome	90.1	0.0	0.0
11	__rnase_site_ext	3.4	0.0	0.0
11	p0	0.8	0.0	0.0
11	protein1	5.9	3.2	2.15
11	protein2	0.1	2.0	1.45
11	rnapol	0.5	0.0	0.0
12	__protein10_rbs	0.0	0.0	0.0
12	__protein1_rbs	1.2	0.0	0.0
12	__protein2_rbs	0.7	0.0	0.0
12	__protein3_rbs	0.1	0.0	0.0
12	__protein4_rbs	0.0	0.0	0.0
12	__protein5_rbs	0.0	0.0	0.0
12	__protein6_rbs	0.0	0.0	0.0
12	__protein7_rbs	0.0	0.0	0.0
12	__protein8_rbs	0.0	0.0	0.0
12	__protein9_rbs	0.0	0.0	0.0
12	__ribosome	88.7	0.0	0.0
12	__rnase_site_ext	3.5	0.0	0.0
12	p0	1.0	0.0	0.0
12	protein1	7.3	3.3	2.225
12	protein2	0.6	2.3	1.7166667
12	protein3	0.0	0.1	0.0
12	rnapol	0.5	0.0	0.0
13	__protein10_rbs	0.0	0.0	0.0
13	__protein1_rbs	0.9	0.0	0.0
13	__protein2_rbs	0.8	0.0	0.0
13	__protein3_rbs	0.2	0.0	0.0
13	__protein4_rbs	0.0	0.0	0.0
13	__protein5_rbs	0.0	0.0	0.0
13	__protein6_rbs	0.0	0.0	0.0
13	__protein7_rbs	0.0	0.0	0.0
13	__protein8_rbs	0.0	0.0	0.0
13	__protein9_rbs	0.0	0.0	0.0
13	__ribosome	87.6	0.0	0.0
13	__rnase_site_ext	3.5	0.0	0.0
13	p0	0.9	0.0	0.0
13	protein1	9.4	3.5	2.1833334
13	protein2	1.7	2.4	1.8416667
13	protein3	0.0	0.5	0.3
13	rnapol	0.4	0.0	0.0
14	__protein10_rbs	0.0	0.0	0.0
14	__protein1_rbs	1.3	0.0	0.0
14	__protein2_rbs	0.8	0.0	0.0
14	__protein3_rbs	0.4	0.0	0.0
14	__protein4_rbs	0.0	0.0	0.0
14	__protein5_rbs	0.0	0.0	0.0
14	__protein6_rbs	0.0	0.0	0.0
14	__protein7_rbs	0.0	0.0	0.0
14	__protein8_rbs	0.0	0.0	0.0
14	__protein9_rbs	0.0	0.0	0.0
14	__ribosome	86.4	0.0	0.0
14	__rnase_site_ext	3.6	0.0	0.0
14	p0	1.0	0.0	0.0
14	protein1	11.3	3.5	2.2916667
14	protein2	2.8	2.6	1.875
14	protein3	0.0	1.0	0.85
14	rnapol	0.4	0.0	0.0
15	__protein10_rbs	0.0	0.0	0.0
15	__protein1_rbs	1.1	0.0	0.0
15	__protein2_rbs	1.4	0.0	0.0
15	__protein3_rbs	0.3	0.0	0.0
15	__protein4_rbs	0.0	0.0	0.0
15	__protein5_rbs	0.0	0.0	0.0
15	__protein6_rbs	0.0	0.0	0.0
15	__protein7_rbs	0.0	0.0	0.0
15	__protein8_rbs	0.0	0.0	0.0
15	__protein9_rbs	0.0	0.0	0.0
15	__ribosome	85.2	0.0	0.0
15	__rnase_site_ext	3.6	0.0	0.0
15	p0	0.9	0.0	0.0
15	protein1	13.8	3.6	2.1666666
15	protein2	4.1	3.0	1.75
15	protein3	0.0	1.5	1.4
15	rnapol	0.3	0.0	0.0
16	__protein10_rbs	0.0	0.0	0.0
16	__protein1_rbs	1.2	0.0	0.0
16	__protein2_rbs	1.1	0.0	0.0
16	__protein3_rbs	0.6	0.0	0.0
16	__protein4_rbs	0.0	0.0	0.0
16	__protein5_rbs	0.0	0.0	0.0
16	__protein6_rbs	0.0	0.0	0.0
16	__protein7_rbs	0.0	0.0	0.0
16	__protein8_rbs	0.0	0.0	0.0
16	__protein9_rbs	0.0	0.0	0.0
16	__ribosome	84.3	0.0	0.0
16	__rnase_site_ext	3.7	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	16.2	3.6	2.0166665999999998
16	protein2	5.4	3.2	1.7666666
16	protein3	0.3	2.0	1.4666666
16	rnapol	0.3	0.0	0.0
17	__protein10_rbs	0.0	0.0	0.0
17	__protein1_rbs	1.0	0.0	0.0
17	__protein2_rbs	1.5	0.0	0.0
17	__protein3_rbs	0.6	0.0	0.0
17	__protein4_rbs	0.0	0.0	0.0
17	__protein5_rbs	0.0	0.0	0.0
17	__protein6_rbs	0.0	0.0	0.0
17	__protein7_rbs	0.0	0.0	0.0
17	__protein8_rbs	0.0	0.0	0.0
17	__protein9_rbs	0.0	0.0	0.0
17	__ribosome	81.9	0.0	0.0
17	__rnase_site_ext	3.8	0.0	0.0
17	p0	0.9	0.0	0.0
17	protein1	18.1	3.7	2.1333334
17	protein2	7.0	3.4	1.7416667000000001
17	protein3	0.7	2.3	1.7
17	protein4	0.0	0.1	0.1
17	rnapol	0.2	0.0	0.0
18	__protein10_rbs	0.0	0.0	0.0
18	__protein1_rbs	1.3	0.0	0.0
18	__protein2_rbs	1.5	0.0	0.0
18	__protein3_rbs	0.7	0.0	0.0
18	__protein4_rbs	0.2	0.0	0.0
18	__protein5_rbs	0.0	0.0	0.0
18	__protein6_rbs	0.0	0.0	0.0
18	__protein7_rbs	0.0	0.0	0.0
18	__protein8_rbs	0.0	0.0	0.0
18	__protein9_rbs	0.0	0.0	0.0
18	__ribosome	80.0	0.0	0.0
18	__rnase_site_ext	3.8	0.0	0.0
18	p0	0.9	0.0	0.0
18	protein1	20.3	3.8	2.175
18	protein2	8.6	3.5	1.8083334
18	protein3	1.4	2.4	2.1166667
18	protein4	0.0	0.6	0.5
18	rnapol	0.1	0.0	0.0
19	__protein10_rbs	0.0	0.0	0.0
19	__protein1_rbs	1.5	0.0	0.0
19	__protein2_rbs	1.0	0.0	0.0
19	__protein3_rbs	1.2	0.0	0.0
19	__protein4_rbs	0.5	0.0	0.0
19	__protein5_rbs	0.0	0.0	0.0
19	__protein6_rbs	0.0	0.0	0.0
19	__protein7_rbs	0.0	0.0	0.0
19	__protein8_rbs	0.0	0.0	0.0
19	__protein9_rbs	0.0	0.0	0.0
19	__ribosome	78.6	0.0	0.0
19	__rnase_site_ext	3.9	0.0	0.0
19	p0	1.0	0.0	0.0
19	protein1	22.6	3.8	2.1583333
19	protein2	10.4	3.5	1.9583333
19	protein3	2.4	2.6	2.025
19	protein4	0.0	1.1	0.85
19	rnapol	0.1	0.0	0.0
20	__protein10_rbs	0.0	0.0	0.0
20	__protein1_rbs	1.5	0.0	0.0
20	__protein2_rbs	1.8	0.0	0.0
20	__protein3_rbs	0.9	0.0	0.0
20	__protein4_rbs	0.8	0.0	0.0
20	__protein5_rbs	0.0	0.0	0.0
20	__protein6_rbs	0.0	0.0	0.0
20	__protein7_rbs	0.0	0.0	0.0
20	__protein8_rbs	0.0	0.0	0.0
20	__protein9_rbs	0.0	0.0	0.0
20	__ribosome	77.8	0.0	0.0
20	__rnase_site_ext	3.9	0.0	0.0
20	p0	1.0	0.0	0.0
20	protein1	24.8	3.9	2.0583333
20	protein2	12.2	3.6	1.8666667000000001
20	protein3	3.9	2.9	1.8916667
20	protein4	0.0	1.7	1.15
20	rnapol	0.1	0.0	0.0
21	__protein10_rbs	0.0	0.0	0.0
21	__protein1_rbs	1.6	0.0	0.0
21	__protein2_rbs	0.9	0.0	0.0
21	__protein3_rbs	0.8	0.0	0.0
21	__protein4_rbs	0.7	0.0	0.0
21	__protein5_rbs	0.0	0.0	0.0
21	__protein6_rbs	0.0	0.0	0.0
21	__protein7_rbs	0.0	0.0	0.0
21	__protein8_rbs	0.0	0.0	0.0
21	__protein9_rbs	0.0	0.0	0.0
21	__ribosome	75.2	0.0	0.0
21	__rnase_site_ext	3.9	0.0	0.0
21	p0	1.0	0.0	0.0
21	protein1	27.6	3.9	1.9666667
21	protein2	13.9	3.6	2.125
21	protein3	5.2	3.3	1.975
21	protein4	0.3	2.0	1.4166665999999999
21	rnapol	0.1	0.0	0.0
22	__protein10_rbs	0.0	0.0	0.0
22	__protein1_rbs	1.4	0.0	0.0
22	__protein2_rbs	1.8	0.0	0.0
22	__protein3_rbs	1.9	0.0	0.0
22	__protein4_rbs	1.2	0.0	0.0
22	__protein5_rbs	0.2	0.0	0.0
22	__protein6_rbs	0.0	0.0	0.0
22	__protein7_rbs	0.0	0.0	0.0
22	__protein8_rbs	0.0	0.0	0.0
22	__protein9_rbs	0.0	0.0	0.0
22	__ribosome	74.4	0.0	0.0
22	__rnase_site_ext	3.9	0.0	0.0
22	p0	1.0	0.0	0.0
22	protein1	29.6	3.9	2.075
22	protein2	16.0	3.7	2.0166667
22	protein3	7.1	3.4	1.8333334000000001
22	protein4	0.8	2.3	1.6
22	protein5	0.0	0.2	0.0
22	rnapol	0.1	0.0	0.0
23	__protein10_rbs	0.0	0.0	0.0
23	__protein1_rbs	1.6	0.0	0.0
23	__protein2_rbs	1.3	0.0	0.0
23	__protein3_rbs	1.2	0.0	0.0
23	__protein4_rbs	1.4	0.0	0.0
23	__protein5_rbs	0.2	0.0	0.0
23	__protein6_rbs	0.0	0.0	0.0
23	__protein7_rbs	0.0	0.0	0.0
23	__protein8_rbs	0.0	0.0	0.0
23	__protein9_rbs	0.0	0.0	0.0
23	__ribosome	72.6	0.0	0.0
23	__rnase_site_ext	3.9	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	31.8	3.9	2.025
23	protein2	18.2	3.7	2.1
23	protein3	8.6	3.5	2.0083333
23	protein4	1.3	2.4	1.8916667
23	protein5	0.0	0.5	0.3
23	rnapol	0.1	0.0	0.0
24	__protein10_rbs	0.0	0.0	0.0
24	__protein1_rbs	0.8	0.0	0.0
24	__protein2_rbs	1.4	0.0	0.0
24	__protein3_rbs	1.4	0.0	0.0
24	__protein4_rbs	1.2	0.0	0.0
24	__protein5_rbs	0.8	0.0	0.0
24	__protein6_rbs	0.0	0.0	0.0
24	__protein7_rbs	0.0	0.0	0.0
24	__protein8_rbs	0.0	0.0	0.0
24	__protein9_rbs	0.0	0.0	0.0
24	__ribosome	72.4	0.0	0.0
24	__rnase_site_ext	3.9	0.0	0.0
24	p0	1.0	0.0	0.0
24	protein1	34.2	3.9	2.1
24	protein2	20.6	3.8	2.0416666
24	protein3	10.4	3.5	2.0916666
24	protein4	3.1	2.6	1.6
24	protein5	0.0	0.9	0.45
24	rnapol	0.1	0.0	0.0
25	__protein10_rbs	0.0	0.0	0.0
25	__protein1_rbs	1.5	0.0	0.0
25	__protein2_rbs	1.6	0.0	0.0
25	__protein3_rbs	1.5	0.0	0.0
25	__protein4_rbs	0.9	0.0	0.0
25	__protein5_rbs	0.6	0.0	0.0
25	__protein6_rbs	0.0	0.0	0.0
25	__protein7_rbs	0.0	0.0	0.0
25	__protein8_rbs	0.0	0.0	0.0
25	__protein9_rbs	0.0	0.0	0.0
25	__ribosome	71.4	0.0	0.0
25	__rnase_site_ext	3.9	0.0	0.0
25	p0	1.0	0.0	0.0
25	protein1	36.4	3.9	2.025
25	protein2	22.8	3.9	1.9
25	protein3	12.7	3.6	1.9333333
25	protein4	4.2	3.0	1.6333334000000002
25	protein5	0.0	1.5	1.0
25	rnapol	0.1	0.0	0.0
26	__protein10_rbs	0.0	0.0	0.0
26	__protein1_rbs	1.6	0.0	0.0
26	__protein2_rbs	0.9	0.0	0.0
26	__protein3_rbs	2.0	0.0	0.0
26	__protein4_rbs	0.9	0.0	0.0
26	__protein5_rbs	0.9	0.0	0.0
26	__protein6_rbs	0.1	0.0	0.0
26	__protein7_rbs	0.0	0.0	0.0
26	__protein8_rbs	0.0	0.0	0.0
26	__protein9_rbs	0.0	0.0	0.0
26	__ribosome	69.1	0.0	0.0
26	__rnase_site_ext	3.9	0.0	0.0
26	p0	1.0	0.0	0.0
26	protein1	38.4	3.9	2.0333333
26	protein2	25.0	3.9	2.1
26	protein3	14.6	3.6	1.8333334000000001
26	protein4	5.3	3.2	1.85
26	protein5	0.3	2.0	1.1166665999999998
26	protein6	0.0	0.1	0.0
26	rnapol	0.1	0.0	0.0
27	__protein10_rbs	0.0	0.0	0.0
27	__protein1_rbs	1.3	0.0	0.0
27	__protein2_rbs	1.5	0.0	0.0
27	__protein3_rbs	1.5	0.0	0.0
27	__protein4_rbs	1.2	0.0	0.0
27	__protein5_rbs	0.8	0.0	0.0
27	__protein6_rbs	0.1	0.0	0.0
27	__protein7_rbs	0.0	0.0	0.0
27	__protein8_rbs	0.0	0.0	0.0
27	__protein9_rbs	0.0	0.0	0.0
27	__ribosome	67.3	0.0	0.0
27	__rnase_site_ext	3.9	0.0	0.0
27	p0	1.0	0.0	0.0
27	protein1	41.6	3.9	1.8416667
27	protein2	27.1	3.9	2.1
27	protein3	16.5	3.6	1.95
27	protein4	6.4	3.4	1.9333333
27	protein5	0.4	2.3	1.6666667
27	protein6	0.0	0.1	0.0
27	rnapol	0.1	0.0	0.0
28	__protein10_rbs	0.0	0.0	0.0
28	__protein1_rbs	1.9	0.0	0.0
28	__protein2_rbs	1.5	0.0	0.0
28	__protein3_rbs	1.5	0.0	0.0
28	__protein4_rbs	1.9	0.0	0.0
28	__protein5_rbs	1.0	0.0	0.0
28	__protein6_rbs	0.2	0.0	0.0
28	__protein7_rbs	0.0	0.0	0.0
28	__protein8_rbs	0.0	0.0	0.0
28	__protein9_rbs	0.0	0.0	0.0
28	__ribosome	66.1	0.0	0.0
28	__rnase_site_ext	3.9	0.0	0.0
28	p0	1.0	0.0	0.0
28	protein1	43.2	3.9	1.8916667
28	protein2	29.3	3.9	2.15
28	protein3	18.5	3.7	1.9
28	protein4	8.2	3.5	1.8666665999999998
28	protein5	1.2	2.5	1.75
28	protein6	0.0	0.6	0.4
28	rnapol	0.1	0.0	0.0
29	__protein10_rbs	0.0	0.0	0.0
29	__protein1_rbs	1.7	0.0	0.0
29	__protein2_rbs	1.6	0.0	0.0
29	__protein3_rbs	1.3	0.0	0.0
29	__protein4_rbs	1.3	0.0	0.0
29	__protein5_rbs	1.5	0.0	0.0
29	__protein6_rbs	0.4	0.0	0.0
29	__protein7_rbs	0.0	0.0	0.0
29	__protein8_rbs	0.0	0.0	0.0
29	__protein9_rbs	0.0	0.0	0.0
29	__ribosome	66.3	0.0	0.0
29	__rnase_site_ext	3.8	0.0	0.0
29	p0	1.0	0.0	0.0
29	protein1	45.7	3.9	1.8
29	protein2	31.9	3.9	1.925
29	protein3	20.5	3.8	1.9666667
29	protein4	10.2	3.5	1.8833332999999999
29	protein5	2.3	2.7	1.6250001
29	protein6	0.0	0.9	0.75
29	rnapol	0.1	0.0	0.0
30	__protein10_rbs	0.0	0.0	0.0
30	__protein1_rbs	1.7	0.0	0.0
30	__protein2_rbs	1.5	0.0	0.0
30	__protein3_rbs	1.2	0.0	0.0
30	__protein4_rbs	1.7	0.0	0.0
30	__protein5_rbs	1.1	0.0	0.0
30	__protein6_rbs	0.4	0.0	0.0
30	__protein7_rbs	0.0	0.0	0.0
30	__protein8_rbs	0.0	0.0	0.0
30	__protein9_rbs	0.0	0.0	0.0
30	__ribosome	63.6	0.0	0.0
30	__rnase_site_ext	3.8	0.0	0.0
30	p0	1.0	0.0	0.0
30	protein1	47.2	3.9	1.9833333
30	protein2	34.5	3.9	1.8833332999999999
30	protein3	22.5	3.9	2.0666667
30	protein4	12.3	3.6	1.725
30	protein5	3.5	2.9	1.7666667
30	protein6	0.0	1.6	1.05
30	rnapol	0.1	0.0	0.0
31	__protein10_rbs	0.0	0.0	0.0
31	__protein1_rbs	2.0	0.0	0.0
31	__protein2_rbs	1.9	0.0	0.0
31	__protein3_rbs	2.1	0.0	0.0
31	__protein4_rbs	1.8	0.0	0.0
31	__protein5_rbs	1.5	0.0	0.0
31	__protein6_rbs	1.0	0.0	0.0
31	__protein7_rbs	0.0	0.0	0.0
31	__protein8_rbs	0.0	0.0	0.0
31	__protein9_rbs	0.0	0.0	0.0
31	__ribosome	63.7	0.0	0.0
31	__rnase_site_ext	3.9	0.0	0.0
31	p0	0.9	0.0	0.0
31	protein1	49.7	3.8	1.875
31	protein2	36.5	3.9	1.8583333
31	protein3	24.6	3.9	2.0083333
31	protein4	14.0	3.6	1.9166667
31	protein5	4.9	3.1	1.7083333
31	protein6	0.3	2.0	1.1666667
31	rnapol	0.0	0.0	0.0
32	__protein10_rbs	0.0	0.0	0.0
32	__protein1_rbs	2.0	0.0	0.0
32	__protein2_rbs	1.0	0.0	0.0
32	__protein3_rbs	1.9	0.0	0.0
32	__protein4_rbs	1.5	0.0	0.0
32	__protein5_rbs	1.4	0.0	0.0
32	__protein6_rbs	0.7	0.0	0.0
32	__protein7_rbs	0.0	0.0	0.0
32	__protein8_rbs	0.0	0.0	0.0
32	__protein9_rbs	0.0	0.0	0.0
32	__ribosome	60.0	0.0	0.0
32	__rnase_site_ext	3.9	0.0	0.0
32	p0	1.0	0.0	0.0
32	protein1	51.7	3.8	1.8583333
32	protein2	38.5	3.9	2.075
32	protein3	26.9	3.9	1.9916667000000001
32	protein4	15.9	3.6	2.025
32	protein5	5.9	3.4	1.8250001
32	protein6	0.4	2.3	1.6833334
32	protein7	0.0	0.1	0.1
32	rnapol	0.0	0.0	0.0
33	__protein10_rbs	0.0	0.0	0.0
33	__protein1_rbs	2.0	0.0	0.0
33	__protein2_rbs	2.0	0.0	0.0
33	__protein3_rbs	1.2	0.0	0.0
33	__protein4_rbs	1.7	0.0	0.0
33	__protein5_rbs	1.8	0.0	0.0
33	__protein6_rbs	1.2	0.0	0.0
33	__protein7_rbs	0.4	0.0	0.0
33	__protein8_rbs	0.0	0.0	0.0
33	__protein9_rbs	0.0	0.0	0.0
33	__ribosome	59.9	0.0	0.0
33	__rnase_site_ext	3.9	0.0	0.0
33	p0	1.0	0.0	0.0
33	protein1	54.1	3.9	1.7916667
33	protein2	40.6	3.9	1.9833333
33	protein3	29.2	3.9	2.0583333
33	protein4	18.0	3.7	1.925
33	protein5	7.7	3.5	1.65
33	protein6	1.3	2.4	1.7333334
33	protein7	0.0	0.7	0.4
33	rnapol	0.0	0.0	0.0
34	__protein10_rbs	0.0	0.0	0.0
34	__protein1_rbs	1.8	0.0	0.0
34	__protein2_rbs	2.1	0.0	0.0
34	__protein3_rbs	1.9	0.0	0.0
34	__protein4_rbs	1.2	0.0	0.0
34	__protein5_rbs	1.5	0.0	0.0
34	__protein6_rbs	0.9	0.0	0.0
34	__protein7_rbs	0.4	0.0	0.0
34	__protein8_rbs	0.0	0.0	0.0
34	__protein9_rbs	0.0	0.0	0.0
34	__ribosome	59.3	0.0	0.0
34	__rnase_site_ext	3.9	0.0	0.0
34	p0	1.0	0.0	0.0
34	protein1	56.4	3.9	1.7166667
34	protein2	43.1	3.9	1.7416667000000001
34	protein3	31.8	3.9	1.825
34	protein4	19.9	3.8	2.0916667
34	protein5	9.2	3.5	1.7833333
34	protein6	2.3	2.6	1.9083333
34	protein7	0.0	1.1	0.85
34	rnapol	0.0	0.0	0.0
35	__protein10_rbs	0.0	0.0	0.0
35	__protein1_rbs	1.8	0.0	0.0
35	__protein2_rbs	1.9	0.0	0.0
35	__protein3_rbs	1.2	0.0	0.0
35	__protein4_rbs	2.3	0.0	0.0
35	__protein5_rbs	1.6	0.0	0.0
35	__protein6_rbs	1.2	0.0	0.0
35	__protein7_rbs	0.9	0.0	0.0
35	__protein8_rbs	0.0	0.0	0.0
35	__protein9_rbs	0.0	0.0	0.0
35	__ribosome	58.4	0.0	0.0
35	__rnase_site_ext	3.9	0.0	0.0
35	p0	1.0	0.0	0.0
35	protein1	58.1	3.9	1.825
35	protein2	45.4	3.9	1.65
35	protein3	34.0	3.9	1.875
35	protein4	22.0	3.9	1.9333333
35	protein5	11.1	3.6	1.775
35	protein6	3.8	2.9	1.7833333
35	protein7	0.1	1.6	1.05
35	rnapol	0.0	0.0	0.0
36	__protein10_rbs	0.0	0.0	0.0
36	__protein1_rbs	1.5	0.0	0.0
36	__protein2_rbs	2.4	0.0	0.0
36	__protein3_rbs	2.0	0.0	0.0
36	__protein4_rbs	1.9	0.0	0.0
36	__protein5_rbs	1.1	0.0	0.0
36	__protein6_rbs	1.5	0.0	0.0
36	__protein7_rbs	0.8	0.0	0.0
36	__protein8_rbs	0.1	0.0	0.0
36	__protein9_rbs	0.0	0.0	0.0
